StateAbbr,StateDesc,CityName,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,PopulationCount
AZ,Arizona,Phoenix,8.9,9.9,11.0,5701
AZ,Arizona,Mesa,13.7,14.9,16.1,2733
AZ,Arizona,Phoenix,19.2,20.7,22.3,3009
AZ,Arizona,Mesa,12.0,13.2,14.5,4671
AZ,Arizona,Phoenix,8.8,10.1,11.6,3383
AZ,Arizona,Mesa,8.7,10.1,11.5,88
AZ,Arizona,Glendale,10.4,11.6,12.9,2691
AZ,Arizona,Phoenix,9.1,10.3,11.5,3295
AZ,Arizona,Phoenix,10.0,11.1,12.4,3529
AZ,Arizona,Mesa,11.0,12.2,13.5,2455
AZ,Arizona,Phoenix,13.0,14.1,15.2,3775
AZ,Arizona,Phoenix,13.3,14.7,16.0,3833
AZ,Arizona,Glendale,19.8,21.5,23.1,4756
AZ,Arizona,Phoenix,8.9,9.9,10.9,5033
AZ,Arizona,Glendale,13.5,14.7,15.9,5001
AZ,Arizona,Phoenix,14.5,15.7,17.0,4077
AZ,Arizona,Phoenix,9.9,10.9,12.0,4745
AZ,Arizona,Phoenix,10.9,12.2,13.6,6540
AZ,Arizona,Phoenix,10.0,11.0,12.0,5914
AZ,Arizona,Phoenix,17.4,18.9,20.6,1891
AZ,Arizona,Mesa,8.8,9.9,11.1,1110
AZ,Arizona,Mesa,12.3,13.6,15.1,5279
AZ,Arizona,Phoenix,9.5,10.7,12.0,4395
AZ,Arizona,Peoria,11.2,12.2,13.3,3740
AZ,Arizona,Phoenix,13.8,15.0,16.2,2522
AZ,Arizona,Phoenix,17.1,18.5,20.1,5053
AZ,Arizona,Phoenix,8.6,10.0,11.6,3589
AZ,Arizona,Mesa,14.3,16.2,17.4,1685
AZ,Arizona,Mesa,14.4,15.7,16.9,2646
AZ,Arizona,Phoenix,11.0,12.3,13.6,2877
AZ,Arizona,Phoenix,13.2,14.6,16.1,2655
AZ,Arizona,Phoenix,17.3,18.7,20.1,6754
AZ,Arizona,Mesa,13.4,13.5,13.7,439041
AZ,Arizona,Glendale,14.9,15.9,17.1,4037
AZ,Arizona,Phoenix,12.1,13.2,14.5,3699
AZ,Arizona,Glendale,13.7,14.9,16.0,3702
AZ,Arizona,Phoenix,14.8,16.6,18.3,4400
AZ,Arizona,Phoenix,8.9,9.9,11.0,3619
AZ,Arizona,Mesa,10.1,11.1,12.1,3819
AZ,Arizona,Phoenix,12.5,14.1,15.6,2800
AZ,Arizona,Phoenix,17.1,18.9,20.7,1570
AZ,Arizona,Phoenix,16.1,17.5,18.9,3092
AZ,Arizona,Phoenix,14.6,16.0,17.4,2612
AZ,Arizona,Mesa,11.0,12.5,13.9,4075
AZ,Arizona,Peoria,12.0,12.2,12.4,154065
AZ,Arizona,Phoenix,14.1,15.0,16.0,3972
AZ,Arizona,Mesa,14.7,15.9,17.3,6278
AZ,Arizona,Phoenix,13.5,14.6,15.8,4212
AZ,Arizona,Glendale,12.2,13.4,14.7,5915
AZ,Arizona,Mesa,9.8,11.1,12.2,4273
AZ,Arizona,Phoenix,14.4,15.7,16.9,5074
AZ,Arizona,Phoenix,19.9,21.6,23.2,5175
AZ,Arizona,Mesa,15.4,16.7,18.0,5978
AZ,Arizona,Phoenix,11.5,12.4,13.3,2319
AZ,Arizona,Phoenix,9.0,10.1,11.3,2459
AZ,Arizona,Phoenix,11.4,12.5,13.6,4738
AZ,Arizona,Peoria,9.8,10.7,11.6,1025
AZ,Arizona,Phoenix,12.3,13.4,14.4,4933
AZ,Arizona,Phoenix,7.9,9.0,10.3,2108
AZ,Arizona,Phoenix,9.6,10.4,11.2,2029
AZ,Arizona,Phoenix,12.4,13.3,14.3,1819
AZ,Arizona,Phoenix,17.4,19.5,21.5,2061
AZ,Arizona,Phoenix,11.5,12.7,13.9,4240
AZ,Arizona,Mesa,6.9,8.3,9.8,1753
AZ,Arizona,Phoenix,14.4,15.9,17.3,4546
AZ,Arizona,Phoenix,16.6,18.4,20.2,1796
AZ,Arizona,Phoenix,11.6,12.9,14.3,5696
AZ,Arizona,Phoenix,17.1,18.8,20.3,1724
AZ,Arizona,Glendale,16.6,18.0,19.5,4547
CA,California,Antioch,11.5,12.5,13.4,6343
CA,California,Alameda,10.5,11.4,12.4,4107
AZ,Arizona,Scottsdale,12.1,13.4,14.8,5264
AR,Arkansas,Jonesboro,15.3,15.8,16.3,67263
AZ,Arizona,Tucson,9.1,10.3,11.6,3413
AR,Arkansas,Fayetteville,12.1,13.6,15.2,5430
AR,Arkansas,Fort Smith,13.1,14.2,15.5,5060
CA,California,Anaheim,13.3,14.4,15.6,3886
AZ,Arizona,Yuma,8.3,9.6,11.1,454
AZ,Arizona,Tucson,10.7,11.8,12.9,2429
AZ,Arizona,Surprise,12.2,12.5,12.8,117517
CA,California,Antioch,15.1,16.3,17.4,3467
AZ,Arizona,Scottsdale,9.7,11.2,12.9,2754
AZ,Arizona,Surprise,13.9,15.1,16.4,5832
CA,California,Alameda,10.1,11.1,12.1,2928
AZ,Arizona,Tucson,9.6,10.8,12.1,1846
AZ,Arizona,Yuma,11.7,12.5,13.5,3585
AZ,Arizona,Yuma,14.9,16.8,18.7,123
CA,California,Anaheim,14.8,16.2,17.7,1727
AZ,Arizona,Tucson,16.6,17.9,19.3,5072
AZ,Arizona,Scottsdale,8.5,9.3,10.2,6585
CA,California,Anaheim,10.7,11.8,12.8,8735
AZ,Arizona,Tempe,8.4,9.6,10.9,4011
CA,California,Anaheim,8.7,9.7,10.7,4135
AR,Arkansas,Little Rock,11.5,12.6,13.7,4534
AR,Arkansas,Springdale,15.2,16.6,17.9,1037
CA,California,Anaheim,10.0,10.8,11.6,5061
AZ,Arizona,Tucson,12.0,13.2,14.4,3171
AZ,Arizona,Tucson,15.0,15.9,16.9,6208
CA,California,Alhambra,10.1,11.0,11.9,3464
AZ,Arizona,Scottsdale,8.1,9.3,10.6,3056
AZ,Arizona,Tucson,19.0,20.4,22.0,1398
AZ,Arizona,Tempe,15.6,18.3,20.8,2942
AR,Arkansas,Fort Smith,14.3,15.8,17.4,3058
AZ,Arizona,Tucson,14.5,15.8,17.1,1081
CA,California,Alhambra,8.6,9.5,10.4,3842
AZ,Arizona,Scottsdale,7.9,9.0,10.2,4911
CA,California,Anaheim,15.7,18.1,20.3,1956
AZ,Arizona,Scottsdale,7.6,8.4,9.3,3810
AR,Arkansas,Fayetteville,10.8,12.3,13.9,3275
AZ,Arizona,Tucson,15.9,16.9,18.1,3430
AZ,Arizona,Tempe,9.0,10.2,11.5,3170
CA,California,Anaheim,7.8,8.6,9.6,5219
CA,California,Alameda,8.8,9.7,10.7,4357
AZ,Arizona,Tucson,16.7,17.7,18.7,6023
AZ,Arizona,Yuma,13.9,15.2,16.5,3560
AZ,Arizona,Scottsdale,7.8,8.6,9.6,2804
AZ,Arizona,Surprise,12.0,13.2,14.5,2766
AZ,Arizona,Scottsdale,9.2,10.5,12.1,2018
AR,Arkansas,Springdale,15.6,16.0,16.4,69797
CA,California,Antioch,14.0,15.2,16.4,7229
AZ,Arizona,Tucson,11.3,12.2,13.1,2749
AZ,Arizona,Yuma,11.9,13.1,14.3,6432
CA,California,Anaheim,11.3,12.2,13.0,6366
AZ,Arizona,Tucson,14.3,16.5,19.0,3442
AR,Arkansas,Jonesboro,11.4,12.8,14.2,6516
AR,Arkansas,Fayetteville,13.9,15.7,17.7,4870
AR,Arkansas,Little Rock,10.9,11.8,12.9,3611
AZ,Arizona,Tucson,16.1,18.3,20.4,3479
AZ,Arizona,Tucson,10.7,11.9,13.1,2340
AZ,Arizona,Tucson,15.4,16.9,18.4,6442
CA,California,Alameda,9.0,9.9,10.9,4896
AZ,Arizona,Tucson,10.8,12.1,13.5,2868
AZ,Arizona,Surprise,11.3,12.4,13.5,4905
AZ,Arizona,Tempe,13.4,13.7,14.0,161719
CA,California,Alhambra,9.6,10.7,11.8,3858
AR,Arkansas,Little Rock,16.7,18.0,19.4,3552
AZ,Arizona,Tempe,14.9,16.4,17.9,3232
AZ,Arizona,Tucson,16.4,17.8,19.2,3157
CA,California,Anaheim,13.3,14.7,16.0,5222
AZ,Arizona,Scottsdale,7.6,8.9,10.3,3065
CA,California,Anaheim,12.5,12.6,12.8,336265
AZ,Arizona,Scottsdale,8.1,9.0,10.1,4791
AZ,Arizona,Tucson,14.8,16.2,17.6,4409
CA,California,Anaheim,9.2,9.9,10.7,5485
AR,Arkansas,Little Rock,14.1,14.9,15.9,864
CA,California,Anaheim,12.3,13.2,14.0,6861
AZ,Arizona,Scottsdale,7.8,8.6,9.6,6736
AZ,Arizona,Tucson,12.0,12.8,13.7,2038
AZ,Arizona,Yuma,13.0,14.2,15.4,2922
AZ,Arizona,Surprise,11.1,12.2,13.3,3170
AZ,Arizona,Scottsdale,10.9,12.1,13.1,3953
CA,California,Anaheim,11.9,13.4,14.7,6546
AZ,Arizona,Tucson,8.7,9.7,10.8,3926
AZ,Arizona,Yuma,13.9,15.1,16.3,2381
AZ,Arizona,Scottsdale,8.7,9.6,10.5,3080
AZ,Arizona,Scottsdale,10.5,11.5,12.5,3136
CA,California,Anaheim,12.7,13.9,15.3,5097
AZ,Arizona,Tucson,12.5,13.6,14.8,4469
CA,California,Antioch,12.5,13.4,14.3,5641
AZ,Arizona,Tucson,12.2,13.3,14.5,3259
AZ,Arizona,Surprise,6.4,7.6,8.8,2365
AR,Arkansas,Little Rock,14.2,15.2,16.2,1417
AZ,Arizona,Tempe,11.8,13.1,14.4,4520
AZ,Arizona,Tucson,17.7,19.4,21.2,5331
AZ,Arizona,Scottsdale,9.4,10.8,12.2,3719
AZ,Arizona,Tucson,16.4,18.1,19.9,7634
AZ,Arizona,Tucson,12.8,13.9,14.9,4479
AZ,Arizona,Tucson,14.6,15.9,17.1,5261
AZ,Arizona,Yuma,13.4,13.6,13.9,93064
AR,Arkansas,Little Rock,13.3,14.6,15.8,3483
AR,Arkansas,Fayetteville,10.2,11.5,12.9,2652
AZ,Arizona,Tucson,10.9,12.0,13.1,2591
CA,California,Antioch,10.8,11.7,12.7,4517
AZ,Arizona,Tempe,14.5,15.7,16.8,4946
AR,Arkansas,Jonesboro,16.1,17.7,19.2,4830
AZ,Arizona,Scottsdale,8.9,10.0,11.3,4516
CA,California,Anaheim,14.9,17.1,19.0,3186
AR,Arkansas,Fort Smith,20.6,21.9,23.1,2640
AZ,Arizona,Tucson,17.1,20.8,23.1,9289
AZ,Arizona,Tempe,8.9,9.9,11.0,5666
AR,Arkansas,Little Rock,16.2,17.8,19.5,3874
AZ,Arizona,Tempe,13.6,15.2,17.0,6595
CA,California,Anaheim,11.9,13.0,14.0,1337
AZ,Arizona,Tucson,10.3,11.4,12.5,6282
AR,Arkansas,Little Rock,14.0,15.2,16.4,7133
AZ,Arizona,Yuma,11.6,12.7,13.7,1522
AR,Arkansas,Springdale,11.6,13.3,15.1,5372
AR,Arkansas,Little Rock,9.5,10.6,12.0,2685
AZ,Arizona,Tucson,12.9,13.8,14.8,264
AZ,Arizona,Yuma,10.8,11.5,12.3,2588
AR,Arkansas,Little Rock,9.5,10.7,11.8,6534
AZ,Arizona,Scottsdale,7.1,8.1,9.2,2218
AZ,Arizona,Yuma,13.2,15.3,17.4,2446
CA,California,Alhambra,8.8,9.7,10.6,5770
CA,California,Anaheim,11.0,12.1,13.3,1530
AZ,Arizona,Surprise,12.6,13.9,15.2,6764
AZ,Arizona,Tucson,9.4,10.6,11.9,697
AZ,Arizona,Tempe,10.8,12.5,14.4,2558
AR,Arkansas,Fort Smith,14.8,16.1,17.4,6454
AR,Arkansas,Springdale,16.6,18.2,19.7,9470
AZ,Arizona,Tempe,14.1,17.5,19.6,2675
AZ,Arizona,Tucson,14.3,15.5,16.6,4313
AZ,Arizona,Surprise,12.2,13.5,14.8,3559
CA,California,Anaheim,8.5,9.2,10.1,6421
AZ,Arizona,Tucson,14.1,15.5,17.0,6057
CA,California,Anaheim,12.8,13.0,13.1,336265
CA,California,Alhambra,9.0,10.0,11.0,4998
AR,Arkansas,Jonesboro,10.2,11.6,13.1,6088
AR,Arkansas,Fayetteville,12.0,13.7,15.7,625
AR,Arkansas,Fort Smith,14.1,15.3,16.6,3662
AZ,Arizona,Tempe,14.1,16.9,20.2,4504
AR,Arkansas,Little Rock,14.2,15.4,16.6,5425
CA,California,Alameda,9.3,10.3,11.6,4651
CA,California,Alhambra,9.0,10.0,10.9,5447
CA,California,Anaheim,16.0,17.9,19.8,7141
AZ,Arizona,Tempe,13.7,15.9,18.2,4624
AZ,Arizona,Yuma,12.8,13.6,14.4,5164
AZ,Arizona,Yuma,15.9,17.6,19.3,475
CA,California,Anaheim,9.5,10.8,12.2,499
CA,California,Alhambra,7.3,8.1,8.9,2596
CA,California,Anaheim,12.6,13.7,14.9,6131
AZ,Arizona,Scottsdale,9.6,10.7,11.9,5351
AZ,Arizona,Tempe,7.7,8.8,10.2,2225
CA,California,Anaheim,13.7,15.0,16.3,1039
CA,California,Alameda,8.1,9.1,10.1,3646
AR,Arkansas,Springdale,14.5,16.2,18.0,869
AR,Arkansas,Little Rock,10.2,11.7,13.5,3949
AZ,Arizona,Tucson,10.3,11.3,12.3,3097
AR,Arkansas,Little Rock,14.6,15.9,17.3,4141
CA,California,Anaheim,11.8,12.8,13.7,8470
AZ,Arizona,Scottsdale,11.7,13.2,15.0,3166
AZ,Arizona,Tucson,12.8,14.2,15.7,3611
CA,California,Alhambra,9.3,10.2,11.1,3279
AR,Arkansas,Little Rock,8.0,9.1,10.2,5561
AR,Arkansas,Fort Smith,19.6,20.7,21.8,5076
AR,Arkansas,Little Rock,14.5,15.9,17.7,5876
AZ,Arizona,Surprise,11.9,12.9,14.1,4525
AR,Arkansas,Springdale,13.3,14.7,16.1,4689
AZ,Arizona,Tucson,13.1,14.0,14.8,4851
AZ,Arizona,Surprise,10.8,12.0,13.2,7445
AZ,Arizona,Yuma,12.0,13.2,14.4,5048
AZ,Arizona,Tucson,10.9,12.5,14.1,93
AR,Arkansas,Jonesboro,14.9,15.3,15.8,67263
CA,California,Anaheim,12.1,13.2,14.3,578
AZ,Arizona,Tucson,15.6,17.2,18.7,3508
AZ,Arizona,Tempe,17.5,19.7,21.9,2420
AR,Arkansas,Fayetteville,13.7,14.1,14.6,73580
AZ,Arizona,Tucson,11.3,12.2,13.2,5098
CA,California,Antioch,17.4,18.4,19.6,5038
AZ,Arizona,Surprise,11.4,12.5,13.6,7259
AZ,Arizona,Yuma,9.4,10.2,11.1,2170
CA,California,Anaheim,12.7,13.9,15.0,5913
AR,Arkansas,Fayetteville,17.3,19.8,22.4,6604
AZ,Arizona,Scottsdale,8.1,9.5,11.2,5825
AZ,Arizona,Tucson,12.1,13.1,14.1,3657
CA,California,Alhambra,10.5,11.3,12.2,3387
AZ,Arizona,Tempe,11.2,12.5,13.8,7023
AR,Arkansas,Little Rock,9.1,9.9,10.7,7413
CA,California,Anaheim,11.8,13.0,14.2,4847
AR,Arkansas,Little Rock,18.4,20.1,21.8,2509
CA,California,Alameda,12.4,13.5,14.7,4722
AZ,Arizona,Scottsdale,7.0,8.0,9.2,2268
CA,California,Anaheim,7.9,8.6,9.2,758
AR,Arkansas,Fort Smith,16.7,18.0,19.2,3063
AR,Arkansas,Little Rock,10.3,11.2,12.2,3096
CA,California,Alhambra,9.2,10.0,10.8,4255
AZ,Arizona,Scottsdale,7.7,8.8,10.3,3556
AR,Arkansas,Springdale,16.0,16.4,16.9,69797
CA,California,Anaheim,15.1,16.8,18.5,6578
AZ,Arizona,Scottsdale,7.6,8.6,9.8,4939
AZ,Arizona,Tucson,13.1,13.9,14.8,3899
AZ,Arizona,Tucson,11.4,12.5,13.6,2950
AR,Arkansas,Little Rock,13.9,15.0,16.0,2800
AR,Arkansas,Jonesboro,14.9,16.4,17.9,3786
AZ,Arizona,Tucson,15.8,17.6,19.3,3507
AR,Arkansas,Fort Smith,17.3,18.8,20.6,4642
CA,California,Antioch,11.2,12.1,12.8,5950
AZ,Arizona,Tempe,8.4,9.5,10.6,3333
AZ,Arizona,Tucson,11.4,12.5,13.7,6099
AZ,Arizona,Yuma,15.3,16.9,18.7,2510
AZ,Arizona,Tucson,14.9,16.4,17.9,2095
AZ,Arizona,Tucson,15.2,16.4,17.7,4153
CA,California,Anaheim,12.8,13.8,14.8,1227
CA,California,Antioch,15.5,16.6,17.7,6595
AZ,Arizona,Scottsdale,6.5,7.6,8.9,3314
AZ,Arizona,Surprise,5.9,7.3,8.7,3046
CA,California,Alhambra,8.0,8.9,9.9,4361
CA,California,Antioch,10.5,11.3,12.1,12836
AR,Arkansas,Fort Smith,16.8,17.1,17.4,86209
AR,Arkansas,Little Rock,13.3,13.4,13.6,193524
AZ,Arizona,Tucson,9.2,10.3,11.4,4173
CA,California,Anaheim,12.8,13.7,14.5,5537
CA,California,Alameda,11.1,12.4,13.8,4119
AZ,Arizona,Tucson,17.0,18.3,19.6,8085
AZ,Arizona,Tucson,8.7,9.7,10.7,2245
AZ,Arizona,Scottsdale,6.2,7.4,8.8,151
AZ,Arizona,Scottsdale,9.7,9.8,10.0,217385
AR,Arkansas,Jonesboro,10.9,12.3,13.7,6807
AZ,Arizona,Scottsdale,7.7,8.7,10.0,6026
AZ,Arizona,Tempe,8.2,9.7,11.3,81
CA,California,Anaheim,9.5,10.4,11.4,4006
AZ,Arizona,Tucson,10.7,11.8,12.9,3526
AR,Arkansas,Springdale,18.6,20.1,21.5,6832
AZ,Arizona,Scottsdale,7.0,8.1,9.2,1383
AZ,Arizona,Tucson,14.5,15.8,17.1,3216
AR,Arkansas,Fort Smith,14.8,16.2,17.6,3422
AZ,Arizona,Tempe,7.9,9.0,10.4,6173
AZ,Arizona,Tucson,14.0,15.2,16.5,1296
CA,California,Anaheim,8.1,8.8,9.6,3862
CA,California,Anaheim,11.6,12.7,13.9,4330
CA,California,Anaheim,16.1,17.8,19.4,3591
AZ,Arizona,Tucson,10.8,11.9,13.2,3675
AR,Arkansas,Fort Smith,13.2,15.2,17.1,137
AZ,Arizona,Tucson,10.8,11.9,13.0,4695
CA,California,Alhambra,9.7,10.5,11.3,4686
CA,California,Alameda,9.3,10.1,11.1,4866
AR,Arkansas,Little Rock,9.5,10.4,11.5,3702
AZ,Arizona,Tucson,12.3,13.3,14.4,3194
CA,California,Anaheim,9.7,10.6,11.7,5475
AZ,Arizona,Scottsdale,10.5,11.6,12.6,6059
AZ,Arizona,Tucson,13.5,14.6,15.7,7393
CA,California,Anaheim,10.2,11.1,12.0,1238
CA,California,Anaheim,12.5,13.4,14.3,7643
AR,Arkansas,Fayetteville,10.8,12.2,13.6,5451
AZ,Arizona,Scottsdale,9.0,10.1,11.3,4608
CA,California,Alameda,6.7,7.4,8.2,7074
AZ,Arizona,Surprise,11.0,12.3,13.5,3957
AZ,Arizona,Tucson,10.1,11.1,12.4,514
AZ,Arizona,Tucson,10.6,11.7,12.8,4558
AZ,Arizona,Tempe,15.7,18.9,20.9,9107
CA,California,Anaheim,12.9,14.3,15.7,1940
AZ,Arizona,Tucson,14.3,15.7,17.2,2323
AZ,Arizona,Tucson,14.4,15.7,17.0,4552
AZ,Arizona,Surprise,5.7,7.0,8.3,3222
AZ,Arizona,Scottsdale,7.5,8.6,9.8,4690
AZ,Arizona,Tucson,13.9,15.5,17.1,2900
AZ,Arizona,Tucson,13.2,14.6,16.1,7565
AZ,Arizona,Surprise,11.5,11.8,12.0,117517
AR,Arkansas,Little Rock,14.0,15.6,17.2,1030
AZ,Arizona,Yuma,11.8,13.3,14.7,2442
AR,Arkansas,Little Rock,8.9,9.8,10.9,5415
AR,Arkansas,Little Rock,7.5,8.5,9.6,3555
AZ,Arizona,Tucson,16.2,17.7,19.3,5683
AZ,Arizona,Scottsdale,8.3,9.4,10.7,5531
AZ,Arizona,Tucson,13.8,15.0,16.4,426
AR,Arkansas,Jonesboro,20.1,22.6,25.4,6150
AZ,Arizona,Scottsdale,9.0,10.3,11.7,2861
AZ,Arizona,Tempe,13.7,15.0,16.4,3412
AR,Arkansas,Little Rock,14.8,16.3,17.7,395
AZ,Arizona,Tempe,12.6,13.8,15.2,6674
CA,California,Anaheim,10.8,12.4,14.0,1648
AR,Arkansas,Little Rock,11.8,12.5,13.3,5527
AZ,Arizona,Tucson,17.4,19.0,20.7,3728
AZ,Arizona,Tempe,12.7,14.2,15.6,3200
AZ,Arizona,Tucson,14.7,16.2,17.8,2701
AZ,Arizona,Tucson,14.5,15.6,16.8,2683
AZ,Arizona,Tempe,11.2,12.6,14.2,5449
AR,Arkansas,Little Rock,10.2,11.3,12.6,5031
AZ,Arizona,Tucson,14.2,16.2,18.6,3364
AZ,Arizona,Tucson,12.6,13.4,14.2,2087
CA,California,Anaheim,10.4,11.2,12.0,4131
AR,Arkansas,Little Rock,17.0,18.8,20.8,2340
AR,Arkansas,Little Rock,16.0,17.7,19.4,2340
AZ,Arizona,Tucson,11.9,13.2,14.5,4246
AZ,Arizona,Scottsdale,8.6,9.6,10.8,1318
CA,California,Anaheim,12.1,13.3,14.6,5816
AZ,Arizona,Scottsdale,7.7,8.6,9.8,2588
AZ,Arizona,Yuma,14.1,16.1,17.9,3172
AZ,Arizona,Tucson,10.9,12.0,13.2,2900
AR,Arkansas,Little Rock,17.1,18.5,19.8,5287
AZ,Arizona,Surprise,12.0,13.3,14.6,3708
CA,California,Alameda,8.5,9.4,10.5,6259
AR,Arkansas,Springdale,11.3,12.4,13.5,3161
AZ,Arizona,Yuma,11.6,12.4,13.1,4173
AZ,Arizona,Tucson,13.0,14.4,15.8,4116
AZ,Arizona,Surprise,8.7,9.7,10.7,3395
CA,California,Anaheim,10.8,11.7,12.6,1372
AR,Arkansas,Jonesboro,15.1,16.4,17.7,8155
AZ,Arizona,Tucson,9.6,10.6,11.5,1622
CA,California,Antioch,11.7,12.5,13.3,4166
CA,California,Alhambra,9.2,10.0,10.7,4871
AZ,Arizona,Tempe,11.2,12.5,14.0,2211
AR,Arkansas,Springdale,9.7,11.0,12.4,408
CA,California,Anaheim,10.8,11.5,12.2,6212
AR,Arkansas,Little Rock,11.6,12.7,13.9,3379
AZ,Arizona,Tucson,12.6,14.0,15.3,4135
CA,California,Anaheim,10.9,11.8,12.8,3589
AZ,Arizona,Scottsdale,7.8,8.6,9.4,4498
CA,California,Alhambra,9.8,10.0,10.3,83089
AZ,Arizona,Tucson,14.7,15.8,17.0,5825
AZ,Arizona,Surprise,5.3,6.6,8.0,6212
AZ,Arizona,Tempe,10.9,12.3,13.7,5480
AR,Arkansas,Little Rock,16.6,17.7,18.8,5807
AZ,Arizona,Tucson,11.9,13.0,14.2,2484
CA,California,Anaheim,9.4,10.3,11.2,4034
CA,California,Anaheim,13.1,14.7,16.3,6326
AR,Arkansas,Little Rock,9.0,9.9,10.9,5512
AR,Arkansas,Fort Smith,11.1,12.3,13.7,2017
AZ,Arizona,Scottsdale,9.3,10.5,11.8,2466
CA,California,Antioch,11.3,12.0,12.7,6416
AZ,Arizona,Tucson,11.4,12.4,13.4,3670
CA,California,Alameda,9.7,9.9,10.2,73812
AR,Arkansas,Little Rock,14.4,15.6,16.9,2364
AZ,Arizona,Yuma,13.4,13.7,14.0,93064
CA,California,Anaheim,11.6,12.6,13.6,6922
AR,Arkansas,Fort Smith,17.5,19.2,20.9,4091
AR,Arkansas,Springdale,15.8,16.9,17.9,4496
AR,Arkansas,Fayetteville,11.9,13.5,15.1,3762
AZ,Arizona,Yuma,9.5,10.5,11.4,465
CA,California,Anaheim,13.0,14.2,15.4,1893
AZ,Arizona,Tucson,11.7,12.6,13.7,4409
AZ,Arizona,Tucson,13.6,14.8,15.9,2914
AZ,Arizona,Tucson,10.3,11.7,13.2,2138
AR,Arkansas,Springdale,17.0,18.4,19.8,1868
AR,Arkansas,Fayetteville,16.5,19.1,21.7,6437
AZ,Arizona,Scottsdale,6.8,7.7,8.7,2640
CA,California,Alhambra,7.9,8.7,9.4,5654
AR,Arkansas,Jonesboro,13.4,15.0,16.8,3601
AZ,Arizona,Scottsdale,7.6,8.6,9.8,2965
AZ,Arizona,Tucson,9.7,10.3,11.0,4912
AZ,Arizona,Yuma,9.5,10.6,11.7,2640
AZ,Arizona,Tucson,15.5,17.2,19.0,3912
CA,California,Anaheim,13.8,15.5,17.3,9584
CA,California,Antioch,15.4,16.4,17.6,6620
CA,California,Alhambra,8.9,9.9,11.0,3942
AZ,Arizona,Tempe,8.5,9.6,10.9,1668
AZ,Arizona,Surprise,6.2,7.7,9.3,1474
AZ,Arizona,Surprise,10.6,11.7,12.9,2489
AZ,Arizona,Tucson,13.8,14.9,16.1,309
AR,Arkansas,Springdale,15.6,16.6,17.7,5842
AR,Arkansas,Little Rock,10.6,11.8,12.9,6364
AZ,Arizona,Tucson,12.9,14.9,16.8,4761
AZ,Arizona,Tucson,15.7,17.4,19.0,4112
AZ,Arizona,Tucson,11.7,12.9,14.1,4761
AR,Arkansas,Fort Smith,11.1,12.4,13.8,4718
CA,California,Anaheim,12.6,13.5,14.3,7424
AR,Arkansas,Jonesboro,14.3,15.7,17.2,92
AZ,Arizona,Tempe,15.6,17.5,19.4,5305
AR,Arkansas,Fort Smith,17.3,18.5,19.8,3254
CA,California,Alhambra,8.8,9.9,11.0,3802
CA,California,Antioch,11.1,11.9,12.7,4194
AZ,Arizona,Tempe,11.7,13.0,14.7,1483
CA,California,Anaheim,7.6,8.5,9.5,3529
AR,Arkansas,Jonesboro,11.0,12.7,14.4,5270
AZ,Arizona,Tucson,14.5,14.7,14.8,520116
AR,Arkansas,Little Rock,13.1,13.3,13.5,193524
AZ,Arizona,Scottsdale,9.3,10.4,11.6,3930
CA,California,Anaheim,16.1,18.2,20.2,5912
AZ,Arizona,Tucson,10.5,11.6,12.6,5048
CA,California,Anaheim,11.3,12.0,12.8,4160
CA,California,Alameda,7.9,8.7,9.5,3271
CA,California,Anaheim,13.2,14.2,15.3,8725
AR,Arkansas,Fort Smith,19.1,20.4,21.7,5196
AZ,Arizona,Scottsdale,9.0,10.2,11.5,4521
AZ,Arizona,Tucson,12.4,13.4,14.5,3170
AR,Arkansas,Springdale,15.6,16.8,17.9,5932
AR,Arkansas,Little Rock,15.2,16.5,17.8,3096
AZ,Arizona,Yuma,11.6,12.8,14.0,5891
AZ,Arizona,Yuma,17.0,18.9,20.5,4080
AZ,Arizona,Tucson,17.9,19.9,22.0,3802
AR,Arkansas,Little Rock,11.0,12.2,13.7,2891
CA,California,Antioch,13.3,13.5,13.8,102372
AR,Arkansas,Fayetteville,15.5,17.3,19.0,6485
CA,California,Anaheim,14.0,15.6,17.1,805
AZ,Arizona,Tucson,13.6,14.7,15.8,3675
AZ,Arizona,Tucson,13.2,14.4,15.5,2908
AR,Arkansas,Little Rock,15.5,17.0,18.5,4633
AZ,Arizona,Tucson,15.3,16.9,18.7,204
AR,Arkansas,Fort Smith,16.8,17.1,17.4,86209
AZ,Arizona,Tempe,12.4,13.9,15.4,6254
AZ,Arizona,Tucson,10.7,12.0,13.3,5619
CA,California,Anaheim,12.8,14.0,15.2,6488
AZ,Arizona,Tucson,12.6,13.9,15.3,4325
AR,Arkansas,Little Rock,14.6,15.8,17.0,881
CA,California,Alhambra,10.0,11.1,12.2,4218
AZ,Arizona,Tucson,16.9,18.2,19.4,3791
AZ,Arizona,Tucson,15.8,17.3,18.7,6534
AZ,Arizona,Scottsdale,6.1,6.8,7.7,201
AR,Arkansas,Fayetteville,10.3,11.8,13.4,5571
CA,California,Alameda,7.8,8.6,9.4,6526
AZ,Arizona,Tucson,8.7,9.9,11.2,2891
CA,California,Anaheim,13.0,14.6,16.2,10413
AR,Arkansas,Fayetteville,14.9,16.5,18.0,2407
AZ,Arizona,Scottsdale,7.4,8.4,9.7,4143
