State_Name,State_ab,Median,Stdev,ALand,AWater
Washington,WA,300000,42066.7059668612,4269923.5,115003.0
Minnesota,MN,171207,175444.24179781,84347844.0,6429703.0
Ohio,OH,73309,85371.5072442234,13393037.0,809.0
Illinois,IL,300000,91773.4875996109,3133369.5,0.0
Minnesota,MN,94199,110569.39074129699,2756992.0,12167.0
New Jersey,NJ,143967,158976.037174369,9446244.0,9492.0
Washington,WA,178959,177357.219162767,25886517.666666668,375424.0
Utah,UT,143364,93603.5281707858,8879352.42857143,187947.57142857142
Pennsylvania,PA,65019,53634.3287908557,473752.0,21838.0
Virginia,VA,300000,62395.161558155596,3414814.75,15279.0
Iowa,IA,71685,96955.5580488867,11223961.0,90929.0
Pennsylvania,PA,67827,60602.6318970754,2347320.0,0.0
Arizona,AZ,75088,90566.06493951571,185363616.5,949532.5
Wisconsin,WI,209492,191392.228350472,3006707.0,219559.0
Minnesota,MN,300000,76181.2843106781,5647639.0,98351.0
Oklahoma,OK,66112,61567.0146865154,21342487.666666668,93520.33333333333
Texas,TX,124495,96629.69627788439,13665175.0,573407.0
Missouri,MO,51128,46170.2374756216,2216877.5,6976.0
Alabama,AL,122531,85248.040912152,59967130.0,199873.0
Missouri,MO,70044,70620.11358809941,8497709.0,97999.0
New York,NY,122239,164780.196413983,1564714.5,2972.5
Florida,FL,300000,230854.482567541,15927327.5,14058410.0
Maryland,MD,300000,125054.789133416,831812.5,33226.5
Iowa,IL,91855,89712.25190577029,12912794.5,78749.0
New York,NY,70866,57478.299825570706,1696437.0,37682.0
New Jersey,NJ,216562,198898.39354861897,1015868.0,3016787.0
Ohio,OH,250000,34998.7573382658,745324.5,1429.0
Florida,FL,71075,85585.2449824932,13338786.8,25014.0
California,CA,79239,93847.9633478849,15653811.5,0.0
Pennsylvania,PA,83558,66337.7507072107,6384851.0,7195.0
Pennsylvania,PA,113594,80487.4751569212,16305826.2,44782.6
California,CA,170337,173324.77170418302,2226381.0,1541368.0
Illinois,IL,88001,110935.06153301199,1800572.0,52023.0
Michigan,MI,80444,110820.511679431,5561908.0,806508.0
Minnesota,MN,195842,189463.68261180198,10125099.0,755884.0
Louisiana,LA,62642,71972.2549718805,1906656.0,0.0
Wisconsin,WI,300000,99313.14310068211,15479976.318181818,965991.3636363636
Pennsylvania,PA,75548,89198.1233518706,1924647.0,0.0
Missouri,MO,132914,77152.65338238691,1153386.0,3437.0
California,CA,119961,45578.9010594174,35690080.5,35353.0
Wisconsin,WI,76284,93994.7499634098,6036547.0,45059.0
Texas,TX,89106,74316.23632467691,5825472.0,42668.0
California,CA,85738,47278.3342784476,12627546.0,0.0
Mississippi,MS,81729,140136.334281301,3324176.0,0.0
Louisiana,LA,59935,91305.417192861,12465883.0,34862.0
New York,NY,125362,153945.249609681,11540197.0,1647068.0
New Hampshire,NH,300000,101248.89005934699,3677825.0,164476.0
Michigan,MI,67644,72466.1186990343,4079156.5,5648.5
West Virginia,WV,250000,59687.1276015603,2928439.0,0.0
Oklahoma,OK,94354,151623.64723663699,159471866.0,3384234.0
Arkansas,AR,71205,96223.9668479508,3379024.0,0.0
North Dakota,ND,60703,50737.6197820252,6481934.0,61049.0
West Virginia,WV,80101,90696.4174244278,3298475.0,348967.0
New Jersey,NJ,300000,234095.88886559103,1358231.0,606086.0
Illinois,IL,91207,111095.93890362699,4617362.0,0.0
Michigan,MI,71429,88898.1722043258,5163046.0,1444081.0
Illinois,IL,86478,107236.812521431,3566763.0,98199.0
Maine,ME,81459,72236.41454854929,7070853.0,0.0
Illinois,IL,88910,95453.4479016464,23483058.0,1259384.0
Wisconsin,WI,300000,80822.71281062691,7564776.555555556,103623.11111111111
Iowa,IA,88034,118780.96112218699,49937222.0,68292.0
Ohio,OH,86787,90832.68247814609,1481900.0,0.0
Wisconsin,WI,152598,170492.708549069,24233723.5,135408.0
North Carolina,NC,64629,61247.6446381871,5738515.0,7120.0
Texas,TX,300000,98329.471123774,3412000.0,310.0
Iowa,IA,105212,140917.64772429998,1070335.5,9810.0
Louisiana,LA,80509,63862.6792332628,25979921.0,0.0
Tennessee,TN,98657,151375.535608981,17147554.5,53992.5
Georgia,GA,293506,91918.8103362573,10917821.5,71363.0
Ohio,OH,68347,83110.225354718,6030707.0,4636.0
West Virginia,WV,300000,149449.616559659,3225261.0,0.0
Virginia,VA,92409,37252.2171977135,12059738.0,74273.0
Arkansas,AR,67427,116353.945747356,3681702.0,0.0
Washington,WA,300000,91254.4862674792,26089250.333333332,562972.1666666666
California,CA,71447,90435.71137398,8971085.0,312309.0
Tennessee,TN,144754,68710.4155046374,8675901.6,56630.2
Tennessee,TN,55522,60262.1177258389,18038572.0,574856.0
Massachusetts,MA,300000,69406.7002496115,2566375.75,429653.5
West Virginia,WV,96251,89422.3934020789,5090830.0,93055.25
Iowa,IL,300000,27965.2974811705,571811.6666666666,0.0
Pennsylvania,PA,82904,93370.50672386462,3912261.0,83801.0
New York,NY,188253,185486.193393715,8905587.0,313872.0
New York,NY,189784,184280.03484700102,5723339.0,111352.0
Iowa,IA,85502,113372.77324154599,1555633.0,0.0
Ohio,OH,77929,97420.4278572229,28284006.5,286962.0
Texas,TX,57815,51040.4383103609,2749966.0,0.0
Texas,TX,250000,62101.6903169575,4773183.0,501171.0
West Virginia,WV,98352,78122.9857401052,1033068.0,0.0
California,CA,117889,153507.701264984,25964732.0,64570.0
Illinois,IL,92421,109255.90180097199,1012721.0,21517.0
Virginia,VA,127985,185481.508944965,8307598.0,7765565.0
Texas,TX,300000,34060.4140221591,2756132.5,1417706.0
Mississippi,MS,81957,111024.43799186301,6383928.0,50827.0
West Virginia,WV,62743,48077.8096750196,1312736.0,0.0
Washington,WA,82495,78489.0365259322,5350926.5,3500499.0
Michigan,MI,90257,97471.62298807471,9879421.0,62194.0
North Carolina,NC,243162,216008.13325255198,30042313.0,388494.3333333333
New York,NY,165250,153504.344094857,7769817.0,190446.0
Wisconsin,WI,78663,67742.3572465171,2648214.0,0.0
Texas,TX,76426,66154.312981535,11818815.5,0.0
Pennsylvania,PA,300000,3657.5996364365205,4560981.0,0.0
Puerto Rico,PR,72795,164672.130839864,1516950.0,0.0
Oregon,OR,68117,74413.6717702233,5520992.0,262622.25
Louisiana,LA,90042,98470.0317409825,7201270.0,5017.0
Tennessee,TN,63104,55613.718510491904,2919085.0,0.0
North Dakota,ND,300000,96217.3780741397,1326334.0,0.0
Virginia,VA,300000,34116.5388638711,23454166.5,186668.0
North Carolina,NC,300000,94027.8167314258,4609651.0,0.0
Nebraska,NE,90223,97238.63545642859,1874209.5,0.0
Texas,TX,82571,81389.9216588997,6584644.0,1020811.0
Colorado,CO,27157,14760.556906214098,1342323.0,0.0
Arizona,AZ,73455,64074.4650006897,52000783.0,0.0
Kansas,KS,75211,62839.1480427488,437525.0,0.0
Ohio,OH,300000,52624.602843192304,4778519.75,135205.75
Arkansas,AR,109106,148699.710612837,9930065.0,122363.0
Alabama,AL,75680,72753.72271366,5688362.0,26749.0
Minnesota,MN,198936,98369.2162397344,4688026.25,114158.25
Florida,FL,300000,66533.5980195311,2339831.0,21182.0
North Carolina,NC,54601,55935.7130899061,7448515.0,54836.0
Texas,TX,300000,71831.9740114815,2097180.0,46266.0
Indiana,IN,68794,60612.1822219158,322494.0,0.0
New Jersey,NJ,111481,152504.187651686,4420236.0,625102.0
Oklahoma,OK,300000,97855.55805980449,16916451.75,1824957.25
Wisconsin,WI,104790,91188.080693594,4535182.25,89991.0
Nebraska,NE,83083,91285.2913432933,1876808.5,0.0
Illinois,IL,98378,97587.02629908289,1528121.0,15897.0
Ohio,OH,82239,65822.1705307207,1139817.0,18866.0
Michigan,MI,52635,58274.0309558062,3241303.0,0.0
Colorado,CO,81580,78219.8999087081,912224.0,0.0
Ohio,OH,65394,102750.703086007,4634849.0,277737.0
Pennsylvania,PA,300000,92571.60395605161,2380857.75,0.0
Ohio,OH,64365,56599.9333150265,840809.5,0.0
Florida,FL,300000,103421.304774847,1801704.0,846.0
Pennsylvania,PA,81075,29827.0815848838,1481098.0,27457.0
Pennsylvania,PA,57283,66545.5777612191,13064614.0,952790.0
Illinois,IL,85995,93500.83398807439,6768652.0,338011.0
Georgia,GA,300000,39125.4380955915,9481215.666666666,141271.33333333334
Pennsylvania,PA,300000,76703.28794153991,1843650.0,8099.5
Pennsylvania,PA,68201,95746.6531664364,903409.0,0.0
Oklahoma,OK,86247,36618.7054343748,5765166.0,6816.0
Pennsylvania,PA,71244,83294.9850172845,9722650.0,16811.0
Texas,TX,107786,149853.79483219198,151143159.0,1038050.0
California,CA,125466,34316.6994253138,1834790.0,32277.5
South Carolina,SC,75867,87183.5226666262,3400291.0,0.0
Idaho,ID,89665,136234.026897899,23395430.0,2205736.0
Washington,WA,94658,104632.421031945,5295913.0,57128.0
South Carolina,SC,300000,31207.0809215002,1800982.5,1359.0
Nebraska,NE,78356,71191.4408632328,1210577.0,10370.0
Indiana,IN,300000,182242.833077925,17063583.0,68657.0
South Carolina,SC,300000,73515.85070724231,12179591.0,19813.0
Arkansas,AR,65052,30310.1956783325,4482600.0,0.0
Texas,TX,91834,82797.3267654652,10371976.0,35750.0
Pennsylvania,PA,227383,198236.55634079603,2901236.0,0.0
Georgia,GA,78712,99974.56099786199,32666080.0,483977.0
Tennessee,TN,77334,87748.5242517942,4833524.0,1408.0
Wisconsin,WI,150320,161080.576406639,9083094.0,5851.0
Virginia,VA,120080,154059.976475826,25688462.0,57093.0
Arkansas,AR,83231,66833.5964122125,6637041.666666667,0.0
Nevada,NV,300000,68001.2714917478,2813093.0,0.0
New York,NY,300000,86616.9299552307,4093472.0,0.0
Illinois,IL,242406,211969.890468708,24946300.666666668,594028.6666666666
Kentucky,KY,27047,40490.064753305094,6035148.0,1150.0
Pennsylvania,PA,85263,84019.3614100126,2009162.5,195833.0
Tennessee,TN,300000,62644.8804279174,12953699.5,21560.5
California,CA,114071,137920.526206534,27111447.0,9982.0
Texas,TX,153413,164346.76879103802,163107658.0,1741187.0
California,CA,300000,63784.7236876325,8026554.0,0.0
South Dakota,SD,74090,101907.88546569,1047066.0,0.0
Virginia,VA,253406,227836.922920781,33589410.5,135504.5
Tennessee,TN,81759,69200.0513886663,6688785.0,0.0
Oklahoma,OK,73890,77755.4675790319,49063814.0,205187.0
West Virginia,WV,69028,68915.77414923151,1478321.0,686015.0
Tennessee,TN,81998,80771.7211282091,2429078.0,0.0
Pennsylvania,PA,173177,177756.89614546602,5358604.0,65209.0
Arizona,AZ,300000,98142.86809238269,63763482.333333336,73594.33333333333
Kansas,KS,98316,129254.84501140901,19502433.0,133600.0
Texas,TX,142542,152110.16679134802,10598712.0,1013746.0
North Dakota,ND,300000,96411.1837558599,2311147.6666666665,59395.333333333336
Washington,WA,300000,190117.94571022698,17929584.5,67649.5
Kansas,KS,82139,101923.558537988,3749591.0,0.0
West Virginia,WV,46538,48997.516838560194,1051158.0,819.0
Virginia,VA,88886,89944.0768571761,11993244.0,12777.0
Pennsylvania,PA,78920,81089.6241039007,2584894.0,2268.0
North Carolina,NC,109405,133137.912319065,23213152.0,316456.0
California,CA,54996,67868.6403049431,28952348.0,13989.0
Maine,ME,64398,117561.77878688801,13838991.0,336132.0
Pennsylvania,PA,300000,81146.78629025309,2508265.0,15484.75
Wisconsin,WI,148633,162362.42027431802,26016041.4,309724.6
New Jersey,NJ,182221,183327.21172973802,2951403.0,336335.0
Pennsylvania,PA,131149,154146.663674788,2886296.5,4151.5
Iowa,IA,89338,112040.783594198,3119520.0,0.0
Wyoming,WY,55691,14197.119842568798,8956733.0,0.0
Montana,MT,300000,80745.8682919139,2270316.0,0.0
Kansas,KS,300000,63640.957067239004,470039.5,0.0
Washington,WA,300000,86101.0622102217,3863357.2,11562.8
North Dakota,ND,260276,43117.1976106968,887194.8,9680.4
Alaska,AK,87639,71981.9412775354,16491474.0,14094.0
Idaho,ID,62405,54373.0068287898,1034227.0,17753.0
Florida,FL,243524,207096.958864506,8668959.0,114920.0
Florida,FL,147615,169271.202021765,2541532.0,1075570.0
Iowa,IA,70064,104279.847765887,2578457.0,0.0
Pennsylvania,PA,300000,6699.8853894227095,2806810.0,0.0
Virginia,VA,300000,90310.8371996381,5629118.0,173.66666666666666
Texas,TX,277822,148425.347330504,26188954.0,172490.0
Wisconsin,WI,49122,39092.4531462158,1604039.0,0.0
South Dakota,SD,300000,84425.7838177861,821755.0,0.0
Wisconsin,WI,300000,99788.918178235,2481352.6666666665,32682.0
Montana,MT,57362,41025.6288302393,6608170.0,0.0
Kansas,KS,71527,34355.6804260378,904931.0,0.0
Texas,TX,90784,96304.2799467414,139727842.0,3879372.8333333335
Arkansas,AR,66296,107036.122148794,17414887.0,107626.0
Minnesota,MN,60220,63810.5853199575,9608391.0,503282.0
Idaho,ID,79588,83025.1550329808,1563898.0,0.0
New York,NY,143122,159803.657020435,7920610.0,649378.0
Wisconsin,WI,273713,137447.942800191,15756877.0,3868542.0
Mississippi,MS,98096,75845.560373206,1663064.0,0.0
California,CA,7784,38276.2278803949,4331554.0,0.0
Utah,UT,300000,96706.31294814029,2262462.3333333335,8065.333333333333
Illinois,IL,95862,47942.171682215994,7302716.333333333,85725.33333333333
Minnesota,MN,234952,207728.45561038802,23530041.0,2511598.0
California,CA,123636,141221.25809798698,8501862.5,962817.5
Wisconsin,WI,131336,161003.979119065,85270206.0,1015670.0
Alaska,AK,31756,32009.5774677321,777122570.0,4503172.0
Indiana,IN,77725,67723.5514241041,1509893.0,31349.0
Ohio,OH,213909,199568.065831764,14429589.0,195870.0
Ohio,OH,88037,101344.635182255,4178011.0,103377.0
Wisconsin,WI,227588,204715.045774039,61372021.0,913332.5
Louisiana,LA,236233,196003.356792305,3036759.0,21140.0
Louisiana,LA,92791,99547.38315095381,10756176.0,1717883.0
California,CA,300000,15678.4555790932,17521670.25,0.0
Pennsylvania,PA,144221,56079.1041916729,3526136.0,525661.5
Pennsylvania,PA,81452,99740.21991474471,6683568.5,0.0
New Hampshire,NH,101917,111343.812334135,3816284.0,958645.0
Illinois,IL,87657,78566.5044101295,2287149.0,55415.0
Kansas,KS,300000,69918.080123747,21541969.333333332,320749.6666666667
Texas,TX,102735,82962.7757326792,48209015.4,601904.4
Alabama,AL,109280,135144.13800244802,37743335.5,282633.5
Pennsylvania,PA,207833,193608.789721025,1302406.0,0.0
Nebraska,NE,81536,68365.1518659265,1037685.5,0.0
New York,NY,234316,210082.487694565,7430268.0,1476854.0
Wisconsin,WI,83701,72128.9761273788,7247363.333333333,488423.0
Wisconsin,WI,66690,54371.7875583281,2939647.0,0.0
Wisconsin,WI,252611,211825.06321723398,16935104.0,12926713.0
New Hampshire,NH,89129,98086.4698605806,7790533.0,814641.0
Louisiana,LA,44107,50792.1994683225,25353793.0,47362.0
Arizona,AZ,151199,163478.714676962,75547429.0,67201.0
New Mexico,NM,11342,12692.6013505623,15891179.0,7120.0
Ohio,OH,84528,111933.064225396,2274968.0,0.0
Texas,TX,87771,38283.4767241266,62219971.0,239997.0
Washington,WA,36175,62616.574178079005,548197.0,3523.0
Ohio,OH,92560,99045.2067789065,3091777.3333333335,4601.0
Massachusetts,MA,122701,146635.402195254,57523675.0,2025823.0
Alaska,AK,99031,140099.538602849,5971505.0,49611.0
Illinois,IL,68190,70608.2805551113,15369718.0,289140.0
Georgia,GA,66481,67035.6627815195,9988316.666666666,267740.6666666667
New Jersey,NJ,225326,203526.32754349,7379738.0,6323.0
West Virginia,WV,5966,11355.8140737415,1699797.0,35819.0
Texas,TX,91375,90143.4844106357,4088893.0,22825.0
New York,NY,105214,90541.78010139869,2201663.6666666665,2461.3333333333335
Pennsylvania,PA,95562,80106.5052342085,4901540.666666667,0.0
Texas,TX,300000,93070.5636661126,8984868.961538462,2698812.076923077
Florida,FL,204577,189744.548984787,19903821.0,19510956.0
Florida,FL,300000,42066.7059668612,626309.0,65875.0
Florida,FL,128626,165543.966098203,14676712.0,2203733.0
Florida,FL,125654,148461.651313218,7596180.0,164271.0
Ohio,OH,105545,129953.05734465,31613883.0,479662.0
Ohio,OH,133402,145224.48347754098,21845616.0,0.0
Indiana,IN,149935,90711.52408696279,2631377.25,0.0
Indiana,IN,80332,79275.9281176129,723784.0,0.0
Iowa,IA,300000,73942.4186756883,2359091.2,0.0
New York,NY,117883,82260.4101854528,12850262.5,93023.0
Minnesota,MN,300000,76496.4509138875,1284437.0,0.0
Pennsylvania,PA,74704,78425.2785221939,3264596.0,9414.0
Ohio,OH,87609,93542.2776306443,7876996.0,57181.0
New Jersey,NJ,147513,143402.27986498098,9034638.0,55956.0
Wisconsin,WI,145189,83678.360893722,10100090.333333334,129550.33333333333
Virginia,VA,185383,92492.15575086151,11582791.357142856,682195.6428571428
Texas,TX,159967,88231.349030955,61842606.4,1189339.8
Alabama,AL,69286,68564.66742191059,15682077.0,0.0
Virginia,VA,154804,165917.346827017,6272875.0,1684111.0
Utah,UT,95960,83818.0190327888,7977675.666666667,60709.333333333336
Georgia,GA,86261,105670.729505806,16677124.0,37148.0
Wyoming,WY,83827,75527.3712758951,886412.0,0.0
Oklahoma,OK,84373,107718.434372784,63203155.0,36659.0
Pennsylvania,PA,74725,80772.8050595672,407073.0,0.0
Pennsylvania,PA,92554,98246.0417252772,2352568.0,0.0
Minnesota,MN,79995,35508.3239646475,8388838.0,531583.0
Ohio,OH,300000,86886.84216840389,6918553.571428572,286184.0
Iowa,IA,300000,69557.1312676873,1801245.0,0.0
Utah,UT,300000,97589.0643510317,9687881.235294119,611647.1176470588
Hawaii,HI,144199,158713.737585485,10386064.0,0.0
Oregon,OR,300000,60473.1661572969,2200515.6666666665,27509.333333333332
West Virginia,WV,78110,74776.3281937876,844597.3333333334,22011.666666666668
Illinois,IL,78767,79498.449348662,1124600.0,0.0
California,CA,245887,219364.745746172,12235673.5,189023.5
Virginia,VA,66000,71153.9637537307,4403226.0,125584.0
Illinois,IL,300000,158149.719827465,19298096.5,370334.5
Ohio,OH,92804,117687.294545398,2579959.0,0.0
Illinois,IL,125700,92731.2925530177,1665138.0,0.0
Georgia,GA,300000,68146.3594855675,7314762.5,98100.0
South Dakota,SD,87343,52877.37020503639,1406596.0,1432.3333333333333
Ohio,OH,79995,119277.716006321,780261.0,0.0
New York,NY,183159,182204.02611361802,16962329.0,0.0
Pennsylvania,PA,77698,90279.2078060676,1270875.0,0.0
Ohio,OH,87412,89001.9032538309,2262541.0,80794.0
Pennsylvania,PA,96527,120737.819915722,2189264.0,191284.0
Maryland,MD,242837,210918.632687718,19567238.0,0.0
Nebraska,NE,138257,95667.2303147277,647533.6666666666,0.0
Michigan,MI,300000,74896.8476540158,2668245.5,32881.5
Massachusetts,MA,150052,160412.255556136,8108226.0,98903.0
Alabama,AL,71207,60555.2678368797,14226301.0,35345.0
Alabama,AL,300000,55477.881007903496,13842493.0,0.0
Texas,TX,83351,109480.302521735,4268043.0,8169.0
Delaware,DE,75231,90027.5470204339,9624434.0,608161.0
New Jersey,NJ,144787,158412.426076103,3838636.5,55461.0
Utah,UT,300000,69101.4771842322,2813846.75,9326.5
North Dakota,ND,84999,84803.3634521033,2434156.0,173490.0
Maine,ME,56581,55552.58902053731,20066082.0,843185.0
California,CA,193088,187717.503186242,35174793.0,99377.0
Minnesota,MN,104455,75146.9404482716,1134609.0,210.33333333333334
West Virginia,WV,300000,78874.8511449331,28201474.3,651869.1
Oregon,OR,300000,65332.472354865706,6870720.5,0.0
Kansas,KS,73959,40812.945116779905,782076.0,0.0
Wisconsin,WI,223023,201335.11600860802,168158197.33333334,1146972.0
Florida,FL,91685,130128.24857744301,44260010.0,13717916.0
Nebraska,NE,79849,142715.693974765,220605.0,0.0
Oklahoma,OK,90684,118033.016991743,31810139.0,90357.0
Nevada,NV,99885,79303.956700003,25325257.5,114126.75
Texas,TX,158206,66294.28596690821,15591836.0,230251.0
Virginia,VA,97508,126421.594273993,3515802.0,25596.5
Ohio,OH,89279,27700.9060532818,8470217.0,43489.0
Arkansas,AR,42853,64462.2395740783,2456914.0,0.0
Texas,TX,98713,80452.4990381938,52832592.0,1960714.0
Pennsylvania,PA,65862,65910.1872765374,1279863.5,0.0
Ohio,OH,300000,91913.6741677433,4218697.666666667,0.0
Ohio,OH,88700,54590.230353216604,4904783.5,8632.5
Iowa,IA,73099,67040.3175574226,1573814.0,0.0
Illinois,IL,102254,117652.91365226099,1533613.0,4854.5
Minnesota,MN,300000,43219.2258767326,73219679.0,4513764.5
Kansas,KS,109749,104043.481952815,4070791.0,176440.5
Minnesota,MN,110777,124182.102298677,2459517.0,0.0
Minnesota,MN,259320,231214.588002505,1491629.0,98674.0
North Dakota,ND,83013,138890.805816362,1115111.0,0.0
Wisconsin,WI,37825,43581.5408961405,1683078.0,136988.0
Illinois,IL,264853,151238.847131096,29204148.666666668,1363198.0
Tennessee,TN,57146,80668.9266846597,4459219.0,0.0
North Dakota,ND,258268,230181.689901723,3778276.0,30438.0
North Dakota,ND,76384,62733.3687606189,9717073.5,414347.5
Ohio,OH,105222,121574.27167263301,5106265.0,0.0
Alaska,AK,300000,71020.3288528544,439842675.0,197561.0
Colorado,CO,250000,97516.6026142353,761474.0,0.0
Michigan,MI,55536,63545.023457229196,21670571.0,1586415.0
Florida,FL,113005,140691.591911436,76095016.0,4917826.0
California,CA,229191,194250.87179629802,3868304.0,20675.0
Indiana,IN,74509,97148.1853014933,45737353.0,844281.0
Wisconsin,WI,98229,74070.46489523309,3649835.6666666665,42301.666666666664
Texas,TX,97977,76018.6606078348,16165307.666666666,82640.44444444444
Montana,MT,216757,73714.0297428683,38310278.666666664,356853.6666666667
Texas,TX,236097,64673.7766589011,28336932.0,1173357.25
Iowa,IA,300000,53294.4691773816,1192780.0,0.0
South Dakota,SD,300000,1747.1394085166698,10981809.0,905216.6666666666
Maryland,MD,175221,97041.12893332381,8983926.333333334,79189.33333333333
Mississippi,MS,72885,98944.36474309221,5983447.0,0.0
Utah,UT,300000,80548.0215729231,24561639.5,0.0
Nevada,NV,107633,81588.8179394166,390663225.0,0.0
Alabama,AL,77914,39566.312660744305,4022920.0,939300.0
South Dakota,SD,67605,58089.8501829089,846040.0,0.0
North Carolina,NC,77872,113738.137523962,19690431.0,49933.0
California,CA,300000,220031.173322697,5393762.0,157324.0
Indiana,IN,62433,47847.0849169236,279184.5,1742.0
Ohio,OH,300000,84609.6832228324,5423973.0,51531.0
North Dakota,ND,300000,98329.471123774,1784777.0,0.0
Arizona,AZ,80002,94948.0325859811,5782791.666666667,32834.666666666664
New York,NY,74217,65810.4667900061,2268546.0,68769.0
Missouri,MO,54734,15405.305694090901,759117.0,0.0
California,CA,107288,169776.411737918,7974095.0,6904.0
Illinois,IL,93086,127702.94046457,42943196.0,599287.0
Florida,FL,97447,142255.64151561802,18016900.0,234838.0
Pennsylvania,PA,87191,110102.09605777699,5250016.0,918157.0
Texas,TX,98261,65138.4885319924,2399770.6666666665,0.0
South Carolina,SC,51976,59333.6834900636,1568673.0,0.0
North Carolina,NC,48851,48141.435515102305,12250909.0,472063.0
Iowa,IA,15877,17667.3305653813,985684.0,0.0
Wisconsin,WI,77319,113532.899723185,9899711.0,221461.0
Illinois,IL,300000,25524.2162366634,19654772.0,2861.5
Pennsylvania,PA,81443,89295.2723574702,2153592.0,48172.0
Missouri,MO,74226,78742.1831227909,11193682.5,28689.0
South Carolina,SC,300000,54477.2598109382,1908287.0,0.0
Arkansas,AR,91770,111469.621654487,8729668.0,13906.5
Oregon,OR,87468,80122.03744897731,2873738.0,70854.33333333333
New Jersey,NJ,242460,213717.67963618302,2648541.0,2719310.0
West Virginia,WV,84695,99377.28167844289,1264019.0,115133.0
Pennsylvania,PA,300000,50977.8295267292,3970989.75,142407.0
Wisconsin,WI,300000,97457.32133371731,17687672.35,515431.05
Illinois,IL,102002,92575.9372141382,7050720.5,0.0
Missouri,MO,300000,63719.1266899934,7823218.0,106472.0
New Jersey,NJ,95228,55522.377801884104,2512865.0,50324.5
New Jersey,NJ,92777,136420.57385473402,2263766.0,27476.0
Pennsylvania,PA,111843,87546.35159246769,29207947.333333332,11349.0
California,CA,252499,218874.13684179998,20151856.0,142657.5
New York,NY,95951,60420.863429841505,3120944.5,17757.5
Texas,TX,300000,187839.239182995,16270294.333333334,327433.6666666667
Michigan,MI,80088,84404.9775297618,5684059.5,866578.0
Pennsylvania,PA,250000,76415.56342371901,2230743.0,0.0
California,CA,300000,201150.947504181,10044671.0,0.0
Texas,TX,56744,64228.8540731132,5825319.0,0.0
Colorado,CO,60573,58237.1060492491,6714961.0,46479.0
Tennessee,TN,250000,74395.4998774415,22267452.0,285734.0
California,CA,101041,130702.785515442,21579670.0,104151.0
Louisiana,LA,127761,156678.26724976802,14902492.0,5039915.5
Washington,WA,118952,161378.815998468,27424787.0,433491.0
Alabama,AL,69765,98204.2800566269,2479085.0,14569.0
Iowa,IN,69669,92238.9917537718,1275848.5,0.0
Utah,UT,49819,63176.1209630992,28562850.0,1491188.0
Minnesota,MN,300000,91506.63791496311,77383233.33333333,810627.3333333334
Missouri,MO,9940,6259.68880469668,977268.0,14938.0
Wisconsin,WI,300000,97026.4898102751,6986105.1,79462.9
Ohio,OH,300000,85766.0149825991,6368153.2,10788.8
Pennsylvania,PA,223980,97317.7441278083,12926518.4,31670.2
Virginia,VA,234866,46714.7568352905,8335875.5,15225.0
Oregon,OR,300000,48992.7702523046,8483067.0,79996.5
Utah,UT,91381,98373.9229494417,50477448.0,7614.0
Texas,TX,94306,149320.647772753,2489065.0,0.0
New York,NY,51755,38548.119526060604,4427021.0,0.0
Wyoming,WY,92752,96517.4064764281,3271229.0,0.0
Montana,MT,57217,64900.65991302519,757568.0,0.0
Oklahoma,OK,89387,108374.310377585,2174334.0,0.0
North Carolina,NC,250000,90970.754431236,2867657.0,0.0
Tennessee,TN,61883,67497.7264403128,12639518.5,574727.0
New Jersey,NJ,228785,205327.33488761398,18184890.0,234503.0
North Carolina,NC,110238,136048.307363424,36778300.5,156230.5
Mississippi,MS,30744,45070.2015825642,3354773.0,0.0
Louisiana,LA,69254,94515.3542051709,3008264.0,32379.0
Minnesota,MN,79029,63535.3980027104,5257864.5,528750.5
Connecticut,CT,102083,132750.346212791,5979797.0,95083.0
New Mexico,NM,300000,8246.43201254325,20665742.0,0.0
Kansas,KS,83351,98861.448728437,921846.0,390.3333333333333
New York,NY,89532,72156.1038243096,3654522.0,27917.0
Kentucky,KY,300000,82605.09823443429,12450271.0,149737.5
North Carolina,NC,94969,146374.761360387,18269383.0,7096137.0
Idaho,ID,93876,98167.7912013131,4325930.5,4681.5
California,CA,95111,121061.28298302199,132800801.0,504194.0
West Virginia,WV,78899,62618.732621841395,9183067.0,14591.0
Texas,TX,75935,98239.5229930376,2005395.6666666667,3972.3333333333335
Louisiana,LA,81710,106509.31117103901,10081526.5,535534.5
Kentucky,KY,71087,67984.9959120157,692129.0,2437.0
North Carolina,NC,96520,93029.9024534258,5596773.25,3564.0
West Virginia,WV,177333,182300.24951513897,19865221.8,1061725.2
Louisiana,LA,77888,77854.6118046321,3050566.0,542308.0
New Mexico,NM,300000,60112.97414728769,52625414.333333336,12592.666666666666
New York,NY,109938,137469.832736512,10230289.0,220011.0
Michigan,MI,67427,25059.3403037622,2318011.0,246467.0
Iowa,IA,96687,134306.44472746,2016233.0,0.0
Oregon,OR,73185,97455.63666540619,2623389.0,0.0
Indiana,IN,79328,136150.416070202,2759936.0,0.0
Utah,UT,78454,109281.25392429199,2757224.0,0.0
Puerto Rico,PR,13878,13379.662106431299,930399.0,0.0
Nebraska,NE,80103,79759.250408297,1023468.0,0.0
Arkansas,AR,94919,67672.1132126663,4645769.5,87267.5
New York,NY,111221,96783.61017127051,9058628.75,274135.25
New Jersey,NJ,230526,205311.283943935,6611906.0,93298.0
