,city,state_id,state_name,population,density
8613,Mannford,OK,Oklahoma,3194,180
8614,Bethel Acres,OK,Oklahoma,3193,43
8615,Walkerton,IN,Indiana,3192,458
8616,San Antonio Heights,CA,California,3191,523
8617,Springtown,TX,Texas,3190,405
8618,Bamberg,SC,South Carolina,3189,344
8619,Athens,PA,Pennsylvania,3189,685
8620,Lake Orion,MI,Michigan,3189,1524
8621,Burgettstown,PA,Pennsylvania,3187,813
8622,Chattanooga Valley,GA,Georgia,3186,165
8623,Glenville,WV,West Virginia,3186,555
8624,Capitanejo,PR,Puerto Rico,3186,1304
8625,Tallapoosa,GA,Georgia,3185,122
8626,Beaver,UT,Utah,3185,184
8627,Superior,AZ,Arizona,3185,625
8628,Malabar,FL,Florida,3185,114
8629,Georgetown,IL,Illinois,3185,761
8630,South Hempstead,NY,New York,3184,2125
8631,Lutcher,LA,Louisiana,3183,364
8632,Elgin,OK,Oklahoma,3183,320
8633,Terra Bella,CA,California,3182,451
8634,Waynesville,OH,Ohio,3181,516
8635,Sparta,GA,Georgia,3181,261
8636,Chandler,TX,Texas,3180,202
8637,Laguna Vista,TX,Texas,3180,254
8638,North Middletown,NJ,New Jersey,3179,2830
8639,Jackson,MN,Minnesota,3179,258
8640,Angwin,CA,California,3179,254
8641,Macungie,PA,Pennsylvania,3178,1240
8642,Loma Rica,CA,California,3178,66
8643,Colonial Heights,TN,Tennessee,3177,322
8644,Acushnet Center,MA,Massachusetts,3177,866
8645,Frisco,CO,Colorado,3174,728
8646,Hideaway,TX,Texas,3174,593
8647,Red Oaks Mill,NY,New York,3174,538
8648,Union City,PA,Pennsylvania,3174,657
8649,Saddle River,NJ,New Jersey,3173,249
8650,San Saba,TX,Texas,3173,535
8651,Breckenridge,MN,Minnesota,3172,484
8652,Ingalls Park,IL,Illinois,3171,1081
8653,Pickens,SC,South Carolina,3170,432
8654,Underwood-Petersville,AL,Alabama,3170,211
8655,Salmon,ID,Idaho,3169,488
8656,Jones,OK,Oklahoma,3169,89
8657,Cold Spring,NY,New York,3168,1266
8658,Tunkhannock,PA,Pennsylvania,3167,737
8659,Morada,CA,California,3166,410
8660,Madison,OH,Ohio,3166,240
8661,Zellwood,FL,Florida,3166,348
8662,Parowan,UT,Utah,3165,176
8663,Williamsburg,IA,Iowa,3164,361
8664,Greentown,IN,Indiana,3164,654
8665,Hidden Springs,ID,Idaho,3164,483
8666,Amesti,CA,California,3163,415
8667,East Richmond Heights,CA,California,3162,2104
8668,Oak Ridge North,TX,Texas,3161,855
8669,Cadiz,OH,Ohio,3161,138
8670,West Union,OH,Ohio,3161,431
8671,North Brooksville,FL,Florida,3161,187
8672,El Cenizo,TX,Texas,3161,2368
8673,South Eliot,ME,Maine,3160,169
8674,Early,TX,Texas,3160,412
8675,Monte Grande,PR,Puerto Rico,3159,853
8676,Weaverville,CA,California,3158,116
8677,Pitcairn,PA,Pennsylvania,3158,2413
8678,Kings Bay Base,GA,Georgia,3158,444
8679,Galena,IL,Illinois,3158,272
8680,Rockwood,MI,Michigan,3158,483
8681,Ladysmith,WI,Wisconsin,3157,285
8682,Boscobel,WI,Wisconsin,3156,377
8683,Dakota Dunes,SD,South Dakota,3156,492
8684,South Blooming Grove,NY,New York,3155,260
8685,Newton,MS,Mississippi,3155,170
8686,Delta,OH,Ohio,3154,400
8687,Liberty,SC,South Carolina,3154,273
8688,Wynantskill,NY,New York,3154,497
8689,Lucedale,MS,Mississippi,3153,190
8690,Walbridge,OH,Ohio,3153,556
8691,Haskell,TX,Texas,3153,338
8692,Moose Lake,MN,Minnesota,3151,353
8693,Minden,NV,Nevada,3151,287
8694,Meadowdale,WA,Washington,3151,1144
8695,Tierras Nuevas Poniente,PR,Puerto Rico,3150,1327
8696,Homestead,PA,Pennsylvania,3149,2112
8697,Soperton,GA,Georgia,3148,276
8698,High Bridge,WA,Washington,3148,174
8699,Nevada City,CA,California,3148,556
8700,Lebanon,VA,Virginia,3147,258
8701,Pine City,MN,Minnesota,3146,315
8702,Eleele,HI,Hawaii,3145,1566
8703,Lake Success,NY,New York,3144,658
8704,Reamstown,PA,Pennsylvania,3142,537
8705,Pleasant Valley,WV,West Virginia,3141,375
8706,Zillah,WA,Washington,3140,667
8707,Blanchard,LA,Louisiana,3140,302
8708,Granville,WV,West Virginia,3140,934
8709,Tomahawk,WI,Wisconsin,3140,154
8710,Burlington,CO,Colorado,3140,563
8711,Salunga,PA,Pennsylvania,3139,673
8712,Beulah,ND,North Dakota,3139,510
8713,Nokomis,IL,Illinois,3139,642
8714,Orchidlands Estates,HI,Hawaii,3139,125
8715,Versailles,OH,Ohio,3139,529
8716,Centerville,PA,Pennsylvania,3139,91
8717,Sheridan,IN,Indiana,3139,568
8718,Landis,NC,North Carolina,3138,347
8719,Cottondale,AL,Alabama,3136,350
8720,Petersburg,AK,Alaska,3136,27
8721,Brackenridge,PA,Pennsylvania,3135,2366
8722,Denmark,SC,South Carolina,3135,295
8723,Bicknell,IN,Indiana,3134,812
8724,Okemah,OK,Oklahoma,3132,478
8725,Hamburg,NJ,New Jersey,3131,1056
8726,Netcong,NJ,New Jersey,3131,1451
8727,Yorkville,WI,Wisconsin,3130,36
8728,Heron Bay,GA,Georgia,3130,267
8729,Avondale Estates,GA,Georgia,3129,986
8730,Hogansville,GA,Georgia,3128,165
8731,Greenwood,LA,Louisiana,3128,134
8732,Marin City,CA,California,3126,2248
8733,Rochester,WA,Washington,3126,517
8734,Cleveland,OK,Oklahoma,3125,447
8735,Thiensville,WI,Wisconsin,3125,1162
8736,Needville,TX,Texas,3125,596
8737,Oakland,FL,Florida,3123,526
8738,Marion,AL,Alabama,3123,114
8739,Mount Penn,PA,Pennsylvania,3121,2935
8740,San Andreas,CA,California,3120,143
8741,Henrietta,TX,Texas,3118,237
8742,Hiawatha,KS,Kansas,3118,463
8743,Lake Pocotopaug,CT,Connecticut,3117,379
8744,Wesleyville,PA,Pennsylvania,3117,2271
8745,Paddock Lake,WI,Wisconsin,3116,414
8746,Gosnell,AR,Arkansas,3116,720
8747,Abingdon,IL,Illinois,3115,826
8748,North Lakeville,MA,Massachusetts,3114,238
8749,Kellogg,ID,Idaho,3113,207
8750,Bean Station,TN,Tennessee,3113,200
8751,Shackle Island,TN,Tennessee,3112,216
8752,Island Walk,FL,Florida,3112,1177
8753,Mineral Springs,NC,North Carolina,3111,146
8754,Arcadia,WI,Wisconsin,3110,358
8755,Beechwood,MI,Michigan,3109,662
8756,Blue Earth,MN,Minnesota,3108,378
8757,Wallburg,NC,North Carolina,3107,214
8758,Jamestown,CA,California,3107,399
8759,North Cape May,NJ,New Jersey,3107,859
8760,Beechwood Trails,OH,Ohio,3106,337
8761,Milbank,SD,South Dakota,3103,424
8762,South Jacksonville,IL,Illinois,3102,527
8763,New Holstein,WI,Wisconsin,3102,477
8764,Blountville,TN,Tennessee,3102,242
8765,Oak Trail Shores,TX,Texas,3101,471
8766,Acres Green,CO,Colorado,3100,1990
8767,Vado,NM,New Mexico,3099,401
8768,Olney,TX,Texas,3099,591
8769,Federalsburg,MD,Maryland,3098,532
8770,Bonny Doon,CA,California,3096,71
8771,Checotah,OK,Oklahoma,3095,133
8772,Sloatsburg,NY,New York,3095,483
8773,Dahlgren,VA,Virginia,3093,446
8774,Lodi,WI,Wisconsin,3092,690
8775,Ocean Grove,MA,Massachusetts,3092,1804
8776,Buffalo,MO,Missouri,3091,415
8777,Cadiz,KY,Kentucky,3090,347
8778,McSherrystown,PA,Pennsylvania,3090,2331
8779,Morongo Valley,CA,California,3090,47
8780,Warsaw,NC,North Carolina,3089,380
8781,Brownstown,IN,Indiana,3089,667
8782,Greenwood Lake,NY,New York,3088,589
8783,Eagle Lake,MN,Minnesota,3087,771
8784,Fiskdale,MA,Massachusetts,3087,381
8785,East Rockingham,NC,North Carolina,3086,348
8786,Chandler,OK,Oklahoma,3085,131
8787,Red Bay,AL,Alabama,3085,122
8788,Sonora,TX,Texas,3084,484
8789,Filer,ID,Idaho,3083,1107
8790,Watertown,FL,Florida,3082,490
8791,Tishomingo,OK,Oklahoma,3082,272
8792,Hartville,OH,Ohio,3079,440
8793,Andrews AFB,MD,Maryland,3079,171
8794,Cleveland,FL,Florida,3077,226
8795,Brillion,WI,Wisconsin,3077,425
8796,Anza,CA,California,3076,43
8797,Licking,MO,Missouri,3075,557
8798,Moriches,NY,New York,3073,571
8799,Eatonville,WA,Washington,3073,639
8800,Clarksville,TX,Texas,3072,387
8801,Lakemore,OH,Ohio,3072,817
8802,Jefferson,OH,Ohio,3071,455
8803,Cut Bank,MT,Montana,3070,1021
8804,Savanna,IL,Illinois,3070,412
8805,Double Oak,TX,Texas,3068,484
8806,Fairport Harbor,OH,Ohio,3067,1152
8807,Doylestown,OH,Ohio,3067,636
8808,Lake Arrowhead,ME,Maine,3067,227
8809,Biscayne Park,FL,Florida,3065,1909
8810,Navy Yard City,WA,Washington,3064,1919
8811,Bethany,MO,Missouri,3062,266
8812,Paramount-Long Meadow,MD,Maryland,3062,541
8813,Dyer,TN,Tennessee,3062,371
8814,Monterey,TN,Tennessee,3061,369
8815,Weaver,AL,Alabama,3061,339
8816,Golden Beach,MD,Maryland,3060,311
8817,Brightwaters,NY,New York,3059,1223
8818,Big Sky,MT,Montana,3058,9
8819,Blackhawk,SD,South Dakota,3057,249
8820,Dalzell,SC,South Carolina,3057,200
8821,Bishop,TX,Texas,3056,498
8822,Wilder,KY,Kentucky,3056,325
8823,Corning,AR,Arkansas,3056,368
8824,Wormleysburg,PA,Pennsylvania,3054,1518
8825,Richville,OH,Ohio,3054,382
8826,Dadeville,AL,Alabama,3053,73
8827,Columbus,KS,Kansas,3052,492
8828,Montgomery,MN,Minnesota,3050,471
8829,Loxley,AL,Alabama,3049,36
8830,Wildwood Crest,NJ,New Jersey,3048,906
8831,Algoma,WI,Wisconsin,3048,481
8832,Beechwood,MS,Mississippi,3047,187
8833,Ocean Grove,NJ,New Jersey,3047,3163
8834,Fayetteville,PA,Pennsylvania,3047,360
8835,Sherwood,WI,Wisconsin,3047,339
8836,Johnson Creek,WI,Wisconsin,3046,388
8837,Hill 'n Dale,FL,Florida,3045,534
8838,Wellton,AZ,Arizona,3044,40
8839,Kings Beach,CA,California,3044,341
8840,Benson,MN,Minnesota,3043,378
8841,Heyworth,IL,Illinois,3043,365
8842,DeCordova,TX,Texas,3040,833
8843,McDonald,OH,Ohio,3040,689
8844,Kimberling City,MO,Missouri,3040,253
8845,Cordaville,MA,Massachusetts,3039,646
8846,Trafford,PA,Pennsylvania,3039,809
8847,Genoa,OH,Ohio,3039,583
8848,Eunice,NM,New Mexico,3038,297
8849,Greenfield,MN,Minnesota,3038,57
8850,Kaunakakai,HI,Hawaii,3038,91
8851,Atkins,AR,Arkansas,3037,191
8852,Mazomanie,WI,Wisconsin,3034,372
8853,Roosevelt Gardens,FL,Florida,3034,3634
8854,Penrose,CO,Colorado,3034,65
8855,Garner,IA,Iowa,3033,534
8856,Day Valley,CA,California,3033,63
8857,Strathmore,CA,California,3033,824
8858,Carrizales,PR,Puerto Rico,3033,2091
8859,Emigsville,PA,Pennsylvania,3032,976
8860,Vails Gate,NY,New York,3031,1134
8861,Boutte,LA,Louisiana,3030,84
8862,Hahira,GA,Georgia,3029,434
8863,Thermopolis,WY,Wyoming,3029,447
8864,Walsenburg,CO,Colorado,3029,391
8865,Proctor,MN,Minnesota,3028,357
8866,Ferrysburg,MI,Michigan,3028,390
8867,Luyando,PR,Puerto Rico,3028,713
8868,Afton,MN,Minnesota,3028,46
8869,Oostburg,WI,Wisconsin,3027,596
8870,River Bend,NC,North Carolina,3026,464
8871,Edgecliff Village,TX,Texas,3026,980
8872,Pleasant Valley,MO,Missouri,3026,930
8873,Lido Beach,NY,New York,3024,671
8874,Petersburg,IL,Illinois,3024,547
8875,Delphi,IN,Indiana,3024,413
8876,Shelby,MT,Montana,3023,201
8877,Soda Springs,ID,Idaho,3023,263
8878,Jarrettsville,MD,Maryland,3023,135
8879,Buckner,MO,Missouri,3022,653
8880,Dermott,AR,Arkansas,3019,280
8881,Everett,PA,Pennsylvania,3018,677
8882,Mohnton,PA,Pennsylvania,3018,1525
8883,Santa Rosa Valley,CA,California,3016,168
8884,Atoka,OK,Oklahoma,3015,139
8885,Lesslie,SC,South Carolina,3013,191
8886,Kenvil,NJ,New Jersey,3013,869
8887,Strasburg,CO,Colorado,3013,55
8888,Granite Quarry,NC,North Carolina,3012,405
8889,Hamilton,TX,Texas,3012,335
8890,Milton,DE,Delaware,3012,650
8891,Nashville,IL,Illinois,3011,377
8892,Wyoming,PA,Pennsylvania,3011,808
8893,Vieques,PR,Puerto Rico,3011,2002
8894,Northwest Harwinton,CT,Connecticut,3011,133
8895,Choccolocco,AL,Alabama,3011,99
8896,Mountain Home AFB,ID,Idaho,3009,124
8897,Tularosa,NM,New Mexico,3006,411
8898,Sutter,CA,California,3005,382
8899,Calais,ME,Maine,3005,33
8900,DeWitt,AR,Arkansas,3005,387
8901,K. I. Sawyer,MI,Michigan,3005,677
8902,Edgewood,PA,Pennsylvania,3004,1974
8903,Edgewood,FL,Florida,3003,953
8904,Byrnes Mill,MO,Missouri,3002,226
8905,Nocona,TX,Texas,3002,411
8906,Indian Hills,TX,Texas,3001,604
8907,Staples,MN,Minnesota,3000,243
8908,Midway,FL,Florida,3000,118
8909,Stanton,TX,Texas,3000,586
8910,Providence,KY,Kentucky,2999,192
8911,Milford,IA,Iowa,2997,544
8912,Iron River,MI,Michigan,2995,162
8913,Palmer Lake,CO,Colorado,2993,376
8914,Wisconsin Dells,WI,Wisconsin,2992,147
8915,Dry Ridge,OH,Ohio,2992,277
8916,Winnebago,IL,Illinois,2991,597
8917,Prescott,AR,Arkansas,2989,178
8918,Royston,GA,Georgia,2988,291
8919,Villalba,PR,Puerto Rico,2988,965
8920,Havana,IL,Illinois,2987,419
8921,Shenandoah,TX,Texas,2987,588
8922,West,TX,Texas,2986,694
8923,Penbrook,PA,Pennsylvania,2985,2582
8924,Genoa City,WI,Wisconsin,2985,436
8925,Fobes Hill,WA,Washington,2984,247
8926,Park Hills,KY,Kentucky,2984,1482
8927,Luis Lloréns Torres,PR,Puerto Rico,2984,2502
8928,Combes,TX,Texas,2984,368
8929,Lake Nacimiento,CA,California,2981,111
8930,Tonkawa,OK,Oklahoma,2980,214
8931,Sumner,IL,Illinois,2980,831
8932,Day Heights,OH,Ohio,2978,975
8933,Woodlawn Beach,FL,Florida,2977,484
8934,Hawaiian Acres,HI,Hawaii,2976,59
8935,Tangelo Park,FL,Florida,2975,3273
8936,Nags Head,NC,North Carolina,2975,174
8937,Sherrill,NY,New York,2974,496
8938,Ferris,TX,Texas,2974,247
8939,Smithsburg,MD,Maryland,2974,1093
8940,Lochsloy,WA,Washington,2973,153
8941,Fort Hall,ID,Idaho,2971,32
8942,Bayfield,CO,Colorado,2970,630
8943,Redwood,OR,Oregon,2970,332
8944,Clarence Center,NY,New York,2970,507
8945,Akron,NY,New York,2969,548
8946,Hayti,MO,Missouri,2969,420
8947,Indian Hills,KY,Kentucky,2968,583
8948,Yountville,CA,California,2966,769
8949,Gloverville,SC,South Carolina,2966,315
8950,New Richmond,OH,Ohio,2966,303
8951,Newberry,MI,Michigan,2965,549
8952,Irvine,KY,Kentucky,2964,637
8953,Woodbury Heights,NJ,New Jersey,2964,918
8954,Evansville,WY,Wyoming,2964,330
8955,Ellsworth,KS,Kansas,2961,480
8956,Kenova,WV,West Virginia,2961,866
8957,Murfreesboro,NC,North Carolina,2961,510
8958,Springfield,KY,Kentucky,2961,277
8959,Lula,GA,Georgia,2961,269
8960,Bal Harbour,FL,Florida,2961,2982
8961,Hartley,CA,California,2960,176
8962,East Norwich,NY,New York,2959,1085
8963,Southern Shores,NC,North Carolina,2958,289
8964,Lopezville,TX,Texas,2957,1475
8965,Lykens,PA,Pennsylvania,2956,560
8966,South Alamo,TX,Texas,2954,559
8967,Summit Hill,PA,Pennsylvania,2954,131
8968,Alva,FL,Florida,2952,65
8969,North Barrington,IL,Illinois,2952,243
8970,Minden,NE,Nebraska,2950,516
8971,Deer Lodge,MT,Montana,2949,766
8972,Flemingsburg,KY,Kentucky,2949,402
8973,Ramseur,NC,North Carolina,2948,327
8974,Graymoor-Devondale,KY,Kentucky,2948,1543
8975,The Plains,OH,Ohio,2946,498
8976,Westville,IL,Illinois,2945,677
8977,University Park,NM,New Mexico,2945,740
8978,Horace,ND,North Dakota,2944,98
8979,Portageville,MO,Missouri,2943,560
8980,National Park,NJ,New Jersey,2943,1127
8981,Bunnell,FL,Florida,2943,8
8982,Lake Cherokee,TX,Texas,2942,92
8983,Trenton,FL,Florida,2942,245
8984,Stamford,TX,Texas,2941,190
8985,Pioneer Village,KY,Kentucky,2941,926
8986,East Greenville,PA,Pennsylvania,2940,2218
8987,Galateo,PR,Puerto Rico,2940,1765
8988,Malakoff,TX,Texas,2939,309
8989,Dover,FL,Florida,2938,436
8990,Munsons Corners,NY,New York,2938,511
8991,Dresden,TN,Tennessee,2937,190
8992,Iuka,MS,Mississippi,2937,116
8993,Newton,IL,Illinois,2936,528
8994,Watkinsville,GA,Georgia,2936,347
8995,Seagraves,TX,Texas,2936,780
8996,Niantic,CT,Connecticut,2935,764
8997,Venetian Village,IL,Illinois,2934,647
8998,Port Richey,FL,Florida,2933,510
8999,Keeseville,NY,New York,2932,188
9000,Kachina Village,AZ,Arizona,2932,925
9001,Elgin,SC,South Carolina,2932,233
9002,Liberty Hill,TX,Texas,2931,504
9003,Sterlington,LA,Louisiana,2931,400
9004,Ozona,TX,Texas,2930,241
9005,Milaca,MN,Minnesota,2930,342
9006,Holiday Shores,IL,Illinois,2930,687
9007,Barton Creek,TX,Texas,2930,230
9008,Prince Frederick,MD,Maryland,2928,308
9009,North Sioux City,SD,South Dakota,2928,421
9010,Cumberland Center,ME,Maine,2926,267
9011,Williston,SC,South Carolina,2925,126
9012,Weedsport,NY,New York,2925,675
9013,Allendale,SC,South Carolina,2924,341
9014,Las Lomas,CA,California,2924,1088
9015,Simpsonville,KY,Kentucky,2923,479
9016,Churchill,PA,Pennsylvania,2921,515
9017,Somerset,WI,Wisconsin,2920,389
9018,East Syracuse,NY,New York,2920,695
9019,Cutten,CA,California,2919,870
9020,Florida,NY,New York,2919,500
9021,Cornwall-on-Hudson,NY,New York,2918,567
9022,Loogootee,IN,Indiana,2917,666
9023,Chaffee,MO,Missouri,2916,623
9024,Hooks,TX,Texas,2916,502
9025,New Hope,AL,Alabama,2916,130
9026,Woodlynne,NJ,New Jersey,2915,5173
9027,Wailua,HI,Hawaii,2915,761
9028,Lakeview,OR,Oregon,2915,366
9029,Swift Trail Junction,AZ,Arizona,2915,306
9030,Cabana Colony,FL,Florida,2914,2623
9031,Castle Rock,WA,Washington,2914,425
9032,Blue Hills,CT,Connecticut,2913,965
9033,Schulenburg,TX,Texas,2913,430
9034,Girard,PA,Pennsylvania,2913,479
9035,Hortonville,WI,Wisconsin,2912,331
9036,Seaside Heights,NJ,New Jersey,2910,1820
9037,La Fayette,AL,Alabama,2910,126
9038,Braddock Heights,MD,Maryland,2910,239
9039,Brighton,TN,Tennessee,2908,369
9040,Indialantic,FL,Florida,2908,1155
9041,Natalbany,LA,Louisiana,2908,253
9042,Louisville,GA,Georgia,2907,237
9043,Womelsdorf,PA,Pennsylvania,2907,1295
9044,Monmouth Junction,NJ,New Jersey,2906,750
9045,South Oroville,CA,California,2906,422
9046,New Madrid,MO,Missouri,2906,242
9047,Wise,VA,Virginia,2906,370
9048,Sands Point,NY,New York,2905,265
9049,Spring Lake,NJ,New Jersey,2904,841
9050,Eagle Lake,FL,Florida,2904,572
9051,Channel Islands Beach,CA,California,2904,2750
9052,Roslyn,NY,New York,2902,1735
9053,Wyncote,PA,Pennsylvania,2900,1363
9054,Jacksonwald,PA,Pennsylvania,2900,634
9055,Lodi,OH,Ohio,2899,498
9056,Jacksonville,OR,Oregon,2899,591
9057,Poplarville,MS,Mississippi,2899,206
9058,Six Mile Run,NJ,New Jersey,2898,149
9059,Grape Creek,TX,Texas,2897,71
9060,Davis,OK,Oklahoma,2896,101
9061,Lucerne,CA,California,2896,224
9062,Hildale,UT,Utah,2896,199
9063,Gladwin,MI,Michigan,2894,388
9064,Scott AFB,IL,Illinois,2893,258
9065,Pocasset,MA,Massachusetts,2893,303
9066,Marks,MS,Mississippi,2892,426
9067,Cliffwood Beach,NJ,New Jersey,2892,1232
9068,Valley,NE,Nebraska,2890,233
9069,West Burlington,IA,Iowa,2890,232
9070,Alderton,WA,Washington,2890,210
9071,Woodbury,TN,Tennessee,2889,568
9072,Bowling Green,FL,Florida,2887,884
9073,Lawnside,NJ,New Jersey,2882,777
9074,Halfway House,PA,Pennsylvania,2881,543
9075,Great Neck Estates,NY,New York,2879,1451
9076,Pemberton Heights,NJ,New Jersey,2878,1186
9077,Cherry Valley,IL,Illinois,2877,132
9078,Brandenburg,KY,Kentucky,2877,271
9079,Chincoteague,VA,Virginia,2875,119
9080,Central City,NE,Nebraska,2874,477
9081,Bartlett,TX,Texas,2873,547
9082,Colfax,WA,Washington,2872,293
9083,Williamson,WV,West Virginia,2872,315
9084,Ridgemark,CA,California,2872,431
9085,Aberdeen Proving Ground,MD,Maryland,2872,99
9086,Pearl Beach,MI,Michigan,2872,515
9087,Montana City,MT,Montana,2872,32
9088,Buckeye Lake,OH,Ohio,2871,561
9089,Lake Wilderness,VA,Virginia,2871,533
9090,La Villa,TX,Texas,2870,1857
9091,Williamstown,WV,West Virginia,2869,743
9092,Bald Knob,AR,Arkansas,2868,223
9093,Fearrington Village,NC,North Carolina,2867,619
9094,Bushnell,IL,Illinois,2866,522
9095,Harbor Bluffs,FL,Florida,2866,1589
9096,Shady Shores,TX,Texas,2865,380
9097,Homestead Valley,CA,California,2865,32
9098,Ava,MO,Missouri,2865,335
9099,Mountain View,AR,Arkansas,2863,151
9100,Knightstown,IN,Indiana,2862,800
9101,North Browning,MT,Montana,2861,289
9102,Shrub Oak,NY,New York,2861,708
9103,Brackettville,TX,Texas,2859,230
9104,Lawrenceville,VA,Virginia,2859,342
9105,Meadow Glade,WA,Washington,2859,303
9106,Zephyrhills North,FL,Florida,2859,1100
9107,Galena,KS,Kansas,2858,240
9108,Belle Meade,TN,Tennessee,2858,359
9109,Oasis,CA,California,2857,56
9110,Covington,OH,Ohio,2857,762
9111,Youngwood,PA,Pennsylvania,2857,575
9112,Fairfax,IA,Iowa,2856,364
9113,Chenango Bridge,NY,New York,2856,450
9114,Lake City,PA,Pennsylvania,2854,613
9115,Montalvin Manor,CA,California,2852,3425
9116,David City,NE,Nebraska,2852,639
9117,Rushville,IL,Illinois,2851,665
9118,Roebuck,SC,South Carolina,2851,256
9119,Gold Beach,OR,Oregon,2850,351
9120,Kelly Ridge,CA,California,2850,563
9121,Swartzville,PA,Pennsylvania,2850,754
9122,Norco,LA,Louisiana,2850,319
9123,Crown Heights,NY,New York,2850,1303
9124,Biscoe,NC,North Carolina,2848,246
9125,Kewaunee,WI,Wisconsin,2848,311
9126,Clayton,AL,Alabama,2847,162
9127,Mountville,PA,Pennsylvania,2847,1277
9128,Meadowood,PA,Pennsylvania,2847,701
9129,Eufaula,OK,Oklahoma,2846,166
9130,Chico,WA,Washington,2846,479
9131,Poplar,MT,Montana,2844,1166
9132,Lake Wissota,WI,Wisconsin,2843,290
9133,Almont,MI,Michigan,2842,802
9134,Kingman,KS,Kansas,2842,316
9135,Mount Morris,MI,Michigan,2842,955
9136,Shell Point,SC,South Carolina,2842,281
9137,Ajo,AZ,Arizona,2841,32
9138,Watonga,OK,Oklahoma,2841,268
9139,Marion,KY,Kentucky,2841,329
9140,De Leon Springs,FL,Florida,2840,412
9141,Hypoluxo,FL,Florida,2839,1932
9142,Statham,GA,Georgia,2839,270
9143,East Oakdale,CA,California,2839,204
9144,West Grove,PA,Pennsylvania,2839,1684
9145,Eagle Crest,OR,Oregon,2839,72
9146,Jean Lafitte,LA,Louisiana,2837,131
9147,Gambrills,MD,Maryland,2837,144
9148,Whitesboro,NJ,New Jersey,2837,303
9149,Thayer,MO,Missouri,2836,336
9150,Ashland,NE,Nebraska,2836,927
9151,Stigler,OK,Oklahoma,2835,382
9152,Holly Hills,CO,Colorado,2835,1865
9153,Drumright,OK,Oklahoma,2835,145
9154,Mountain Iron,MN,Minnesota,2834,16
9155,Rio Grande,NJ,New Jersey,2834,438
9156,Hanapepe,HI,Hawaii,2834,1184
9157,Homer,LA,Louisiana,2834,235
9158,Hacienda San José,PR,Puerto Rico,2833,1968
9159,Winner,SD,South Dakota,2833,474
9160,Canadian,TX,Texas,2833,802
9161,Riverview,MO,Missouri,2832,1307
9162,Arcola,IL,Illinois,2831,540
9163,North Catasauqua,PA,Pennsylvania,2831,1522
9164,St. Clair,PA,Pennsylvania,2830,886
9165,Carson,WA,Washington,2830,228
9166,Lake City,GA,Georgia,2829,591
9167,Chatfield,MN,Minnesota,2829,421
9168,Port Ludlow,WA,Washington,2828,94
9169,Holly Ridge,NC,North Carolina,2827,272
9170,Oxoboxo River,CT,Connecticut,2825,254
9171,Big Coppitt Key,FL,Florida,2825,945
9172,Black Canyon City,AZ,Arizona,2825,44
9173,Shorewood Forest,IN,Indiana,2825,574
9174,Wilton,IA,Iowa,2824,529
9175,Moscow,PA,Pennsylvania,2823,275
9176,Lyndonville,VT,Vermont,2821,635
9177,Homedale,ID,Idaho,2820,743
9178,Castle Point,MO,Missouri,2820,1791
9179,Carrabelle,FL,Florida,2820,227
9180,Potala Pastillo,PR,Puerto Rico,2818,2137
9181,Park View,IA,Iowa,2818,1028
9182,Perkins,OK,Oklahoma,2817,358
9183,Minster,OH,Ohio,2817,522
9184,Owensville,MO,Missouri,2817,378
9185,Hillsboro,KS,Kansas,2816,445
9186,Country Squire Lakes,IN,Indiana,2813,424
9187,Clearbrook Park,NJ,New Jersey,2813,1242
9188,Amery,WI,Wisconsin,2812,350
9189,Tilton Northfield,NH,New Hampshire,2812,382
9190,Warden,WA,Washington,2812,369
9191,Bar Nunn,WY,Wyoming,2812,517
9192,Aguada,PR,Puerto Rico,2812,2943
9193,Cache,OK,Oklahoma,2811,308
9194,Bayview,CA,California,2811,1483
9195,Northeast Ithaca,NY,New York,2811,738
9196,Osage City,KS,Kansas,2809,344
9197,Pleasant Hill,PA,Pennsylvania,2809,1471
9198,Gleed,WA,Washington,2808,200
9199,Penngrove,CA,California,2808,269
9200,Monument Beach,MA,Massachusetts,2807,419
9201,Douglas,MI,Michigan,2806,291
